occurrence_year,division,homicide_type,occurrence_date,hood_id,day_of_week,weekend,season,homicide_count
2012,D51,Stabbing,2012-10-23T00:00:00Z,71,Tuesday,FALSE,Fall,57
2012,D43,Shooting,2012-10-28T00:00:00Z,135,Sunday,TRUE,Fall,57
2012,D32,Shooting,2012-10-29T00:00:00Z,31,Monday,FALSE,Fall,57
2012,D14,Stabbing,2012-10-29T00:00:00Z,85,Monday,FALSE,Fall,57
2012,D12,Shooting,2012-10-30T00:00:00Z,115,Tuesday,FALSE,Fall,57
2012,D14,Shooting,2012-11-11T00:00:00Z,78,Sunday,TRUE,Fall,57
2012,D23,Other,2012-11-12T00:00:00Z,2,Monday,FALSE,Fall,57
2012,D55,Other,2012-11-14T00:00:00Z,64,Wednesday,FALSE,Fall,57
2012,D54,Stabbing,2012-11-17T00:00:00Z,42,Saturday,TRUE,Fall,57
2012,D31,Shooting,2012-12-02T00:00:00Z,26,Sunday,TRUE,Winter,57
2012,D53,Other,2012-07-02T00:00:00Z,67,Monday,FALSE,Summer,57
2012,D51,Stabbing,2012-12-20T00:00:00Z,71,Thursday,FALSE,Winter,57
2012,D22,Other,2012-07-03T00:00:00Z,12,Tuesday,FALSE,Summer,57
2012,D22,Shooting,2012-11-29T00:00:00Z,12,Thursday,FALSE,Fall,57
2010,D41,Shooting,2010-07-06T00:00:00Z,126,Tuesday,FALSE,Summer,65
2010,D52,Shooting,2010-07-10T00:00:00Z,78,Saturday,TRUE,Summer,65
2010,D41,Stabbing,2010-07-14T00:00:00Z,127,Wednesday,FALSE,Summer,65
2010,D54,Shooting,2010-07-13T00:00:00Z,44,Tuesday,FALSE,Summer,65
2010,D42,Shooting,2010-07-16T00:00:00Z,128,Friday,FALSE,Summer,65
2010,D31,Shooting,2010-07-30T00:00:00Z,25,Friday,FALSE,Summer,65
2010,D23,Shooting,2010-07-30T00:00:00Z,1,Friday,FALSE,Summer,65
2010,D54,Stabbing,2010-07-31T00:00:00Z,44,Saturday,TRUE,Summer,65
2010,D22,Shooting,2010-08-14T00:00:00Z,14,Saturday,TRUE,Summer,65
2010,D51,Shooting,2010-08-14T00:00:00Z,74,Saturday,TRUE,Summer,65
2010,D32,Shooting,2010-08-24T00:00:00Z,32,Tuesday,FALSE,Summer,65
2010,D14,Stabbing,2010-08-27T00:00:00Z,83,Friday,FALSE,Summer,65
2010,D43,Shooting,2010-09-10T00:00:00Z,137,Friday,FALSE,Fall,65
2010,D31,Shooting,2010-09-12T00:00:00Z,24,Sunday,TRUE,Fall,65
2010,D23,Stabbing,2010-09-25T00:00:00Z,8,Saturday,TRUE,Fall,65
2010,D51,Other,2010-08-29T00:00:00Z,90,Sunday,TRUE,Summer,65
2010,D12,Shooting,2010-09-29T00:00:00Z,113,Wednesday,FALSE,Fall,65
2010,D12,Shooting,2010-09-29T00:00:00Z,113,Wednesday,FALSE,Fall,65
2010,D14,Shooting,2010-10-04T00:00:00Z,85,Monday,FALSE,Fall,65
2010,D41,Other,2010-07-09T00:00:00Z,43,Friday,FALSE,Summer,65
2010,D31,Shooting,2010-10-04T00:00:00Z,24,Monday,FALSE,Fall,65
2010,D51,Shooting,2010-10-09T00:00:00Z,72,Saturday,TRUE,Fall,65
2010,D51,Shooting,2010-10-09T00:00:00Z,72,Saturday,TRUE,Fall,65
2010,D41,Shooting,2010-10-17T00:00:00Z,121,Sunday,TRUE,Fall,65
2010,D51,Shooting,2010-10-25T00:00:00Z,72,Monday,FALSE,Fall,65
2010,D55,Stabbing,2010-10-27T00:00:00Z,70,Wednesday,FALSE,Fall,65
2010,D32,Shooting,2010-11-17T00:00:00Z,37,Wednesday,FALSE,Fall,65
2010,D33,Shooting,2010-11-20T00:00:00Z,47,Saturday,TRUE,Fall,65
2010,D31,Shooting,2010-11-22T00:00:00Z,25,Monday,FALSE,Fall,65
2010,D43,Shooting,2010-11-24T00:00:00Z,137,Wednesday,FALSE,Fall,65
2010,D52,Other,2010-11-27T00:00:00Z,77,Saturday,TRUE,Fall,65
2010,D51,Shooting,2010-11-29T00:00:00Z,72,Monday,FALSE,Fall,65
2010,D55,Other,2010-12-02T00:00:00Z,62,Thursday,FALSE,Winter,65
2010,D12,Shooting,2010-12-25T00:00:00Z,111,Saturday,TRUE,Winter,65
2010,D51,Other,2010-08-08T00:00:00Z,71,Sunday,TRUE,Summer,65
2010,D12,Other,2010-09-12T00:00:00Z,30,Sunday,TRUE,Fall,65
2010,D43,Other,2010-05-25T00:00:00Z,137,Tuesday,FALSE,Spring,65
2013,D31,Stabbing,2013-01-01T00:00:00Z,27,Tuesday,FALSE,Winter,57
2013,D51,Shooting,2013-01-18T00:00:00Z,72,Friday,FALSE,Winter,57
2013,D23,Other,2013-01-19T00:00:00Z,7,Saturday,TRUE,Winter,57
2005,D52,Shooting,2005-07-31T00:00:00Z,76,Sunday,TRUE,Summer,80
2005,D23,Shooting,2005-08-03T00:00:00Z,2,Wednesday,FALSE,Summer,80
2008,D42,Shooting,2008-02-17T00:00:00Z,132,Sunday,TRUE,Winter,70
2008,D43,Shooting,2008-02-22T00:00:00Z,137,Friday,FALSE,Winter,70
2005,D42,Shooting,2005-08-05T00:00:00Z,117,Friday,FALSE,Summer,80
2008,D14,Other,2008-02-23T00:00:00Z,81,Saturday,TRUE,Winter,70
2005,D51,Shooting,2005-08-07T00:00:00Z,71,Sunday,TRUE,Summer,80
2008,D32,Other,2008-02-28T00:00:00Z,33,Thursday,FALSE,Winter,70
2005,D51,Shooting,2005-08-07T00:00:00Z,71,Sunday,TRUE,Summer,80
2008,D32,Shooting,2008-03-14T00:00:00Z,31,Friday,FALSE,Spring,70
2005,D23,Shooting,2005-08-13T00:00:00Z,8,Saturday,TRUE,Summer,80
2008,D22,Stabbing,2008-03-18T00:00:00Z,13,Tuesday,FALSE,Spring,70
2005,D51,Shooting,2005-08-15T00:00:00Z,74,Monday,FALSE,Summer,80
2008,D55,Shooting,2008-03-18T00:00:00Z,70,Tuesday,FALSE,Spring,70
2005,D54,Shooting,2005-08-16T00:00:00Z,44,Tuesday,FALSE,Summer,80
2008,D14,Stabbing,2008-04-17T00:00:00Z,93,Thursday,FALSE,Spring,70
2005,D41,Other,2005-08-18T00:00:00Z,127,Thursday,FALSE,Summer,80
2008,D43,Stabbing,2008-05-04T00:00:00Z,139,Sunday,TRUE,Spring,70
2005,D22,Other,2005-08-20T00:00:00Z,18,Saturday,TRUE,Summer,80
2008,D12,Stabbing,2008-04-30T00:00:00Z,90,Wednesday,FALSE,Spring,70
2005,D42,Shooting,2005-08-25T00:00:00Z,139,Thursday,FALSE,Summer,80
2008,D43,Other,2008-05-04T00:00:00Z,139,Sunday,TRUE,Spring,70
2005,D31,Shooting,2005-08-30T00:00:00Z,25,Tuesday,FALSE,Summer,80
2008,D33,Stabbing,2008-05-17T00:00:00Z,42,Saturday,TRUE,Spring,70
2005,D51,Other,2005-08-31T00:00:00Z,73,Wednesday,FALSE,Summer,80
2008,D33,Other,2008-05-17T00:00:00Z,42,Saturday,TRUE,Spring,70
2005,D33,Stabbing,2005-09-06T00:00:00Z,42,Tuesday,FALSE,Fall,80
2008,D42,Shooting,2008-05-28T00:00:00Z,132,Wednesday,FALSE,Spring,70
2005,D31,Shooting,2005-09-08T00:00:00Z,28,Thursday,FALSE,Fall,80
2008,D42,Shooting,2008-05-28T00:00:00Z,118,Wednesday,FALSE,Spring,70
2005,D14,Shooting,2005-09-09T00:00:00Z,82,Friday,FALSE,Fall,80
2008,D54,Shooting,2008-05-30T00:00:00Z,43,Friday,FALSE,Spring,70
2005,D31,Shooting,2005-09-10T00:00:00Z,24,Saturday,TRUE,Fall,80
2008,D55,Shooting,2008-02-25T00:00:00Z,62,Monday,FALSE,Winter,70
2005,D31,Shooting,2005-09-13T00:00:00Z,25,Tuesday,FALSE,Fall,80
2008,D14,Shooting,2008-06-13T00:00:00Z,82,Friday,FALSE,Summer,70
2005,D14,Shooting,2005-09-16T00:00:00Z,85,Friday,FALSE,Fall,80
2008,D14,Shooting,2008-06-13T00:00:00Z,82,Friday,FALSE,Summer,70
2005,D23,Shooting,2005-09-16T00:00:00Z,5,Friday,FALSE,Fall,80
2005,D23,Shooting,2005-09-16T00:00:00Z,5,Friday,FALSE,Fall,80
2005,D23,Shooting,2005-09-16T00:00:00Z,5,Friday,FALSE,Fall,80
2005,D54,Other,2005-09-22T00:00:00Z,58,Thursday,FALSE,Fall,80
2005,D42,Stabbing,2005-10-01T00:00:00Z,136,Saturday,TRUE,Fall,80
2005,D23,Shooting,2005-10-22T00:00:00Z,2,Saturday,TRUE,Fall,80
2005,D23,Shooting,2005-10-23T00:00:00Z,1,Sunday,TRUE,Fall,80
2005,D23,Shooting,2005-10-23T00:00:00Z,1,Sunday,TRUE,Fall,80
2005,D42,Shooting,2005-11-01T01:00:00Z,117,Tuesday,FALSE,Fall,80
2005,D13,Shooting,2005-11-09T00:00:00Z,107,Wednesday,FALSE,Fall,80
2005,D32,Stabbing,2005-11-12T00:00:00Z,51,Saturday,TRUE,Fall,80
2005,D12,Shooting,2005-11-14T00:00:00Z,91,Monday,FALSE,Fall,80
2005,D23,Shooting,2005-11-18T00:00:00Z,1,Friday,FALSE,Fall,80
2005,D54,Other,2005-11-02T01:00:00Z,54,Wednesday,FALSE,Fall,80
2005,D41,Stabbing,2005-11-26T00:00:00Z,126,Saturday,TRUE,Fall,80
2005,D11,Shooting,2005-11-29T00:00:00Z,93,Tuesday,FALSE,Fall,80
2005,D31,Other,2005-01-26T00:00:00Z,24,Wednesday,FALSE,Winter,80
2005,D31,Shooting,2005-12-01T00:00:00Z,21,Thursday,FALSE,Winter,80
2005,D14,Other,2005-11-05T01:00:00Z,85,Saturday,TRUE,Fall,80
2005,D53,Other,2005-12-16T00:00:00Z,102,Friday,FALSE,Winter,80
2005,D31,Shooting,2005-12-23T00:00:00Z,25,Friday,FALSE,Winter,80
2005,D52,Shooting,2005-12-26T00:00:00Z,64,Monday,FALSE,Winter,80
2005,D32,Stabbing,2005-09-19T00:00:00Z,33,Monday,FALSE,Fall,80
2005,D42,Other,2005-01-24T00:00:00Z,116,Monday,FALSE,Winter,80
2006,D13,Shooting,2006-01-01T00:00:00Z,108,Sunday,TRUE,Winter,70
2006,D32,Other,2006-01-26T00:00:00Z,39,Thursday,FALSE,Winter,70
2006,D31,Shooting,2006-02-06T00:00:00Z,25,Monday,FALSE,Winter,70
2006,D42,Stabbing,2006-02-09T00:00:00Z,117,Thursday,FALSE,Winter,70
2006,D42,Stabbing,2006-02-09T00:00:00Z,117,Thursday,FALSE,Winter,70
2006,D42,Stabbing,2006-02-09T00:00:00Z,117,Thursday,FALSE,Winter,70
2006,D54,Stabbing,2006-02-08T00:00:00Z,44,Wednesday,FALSE,Winter,70
2006,D54,Other,2006-03-02T00:00:00Z,61,Thursday,FALSE,Spring,70
2006,D43,Other,2006-03-04T00:00:00Z,134,Saturday,TRUE,Spring,70
2006,D31,Shooting,2006-03-12T00:00:00Z,22,Sunday,TRUE,Spring,70
2006,D43,Shooting,2006-03-14T01:00:00Z,139,Tuesday,FALSE,Spring,70
2006,D51,Shooting,2006-03-20T01:00:00Z,71,Monday,FALSE,Spring,70
2006,D12,Shooting,2006-03-27T01:00:00Z,115,Monday,FALSE,Spring,70
2006,D31,Shooting,2006-03-27T01:00:00Z,25,Monday,FALSE,Spring,70
2006,D31,Other,2006-04-07T00:00:00Z,22,Friday,FALSE,Spring,70
2006,D31,Stabbing,2006-04-20T00:00:00Z,26,Thursday,FALSE,Spring,70
2006,D33,Stabbing,2006-04-26T00:00:00Z,47,Wednesday,FALSE,Spring,70
2006,D54,Shooting,2006-04-29T00:00:00Z,44,Saturday,TRUE,Spring,70
2006,D22,Stabbing,2006-04-29T00:00:00Z,18,Saturday,TRUE,Spring,70
2006,D54,Stabbing,2006-05-02T00:00:00Z,65,Tuesday,FALSE,Spring,70
2006,D52,Stabbing,2006-05-15T00:00:00Z,78,Monday,FALSE,Spring,70
2006,D54,Other,2006-05-17T00:00:00Z,61,Wednesday,FALSE,Spring,70
2006,D54,Stabbing,2006-11-05T01:00:00Z,54,Sunday,TRUE,Fall,70
2006,D13,Other,2006-05-26T00:00:00Z,106,Friday,FALSE,Spring,70
2006,D43,Shooting,2006-05-28T00:00:00Z,137,Sunday,TRUE,Spring,70
2006,D12,Shooting,2006-06-03T00:00:00Z,113,Saturday,TRUE,Summer,70
2006,D31,Stabbing,2006-06-03T00:00:00Z,26,Saturday,TRUE,Summer,70
2006,D31,Shooting,2006-06-12T00:00:00Z,28,Monday,FALSE,Summer,70
2006,D12,Stabbing,2006-06-13T00:00:00Z,115,Tuesday,FALSE,Summer,70
2006,D31,Stabbing,2006-06-22T00:00:00Z,26,Thursday,FALSE,Summer,70
2006,D42,Shooting,2006-06-23T00:00:00Z,132,Friday,FALSE,Summer,70
2006,D51,Other,2006-06-23T00:00:00Z,75,Friday,FALSE,Summer,70
2006,D51,Shooting,2006-06-26T00:00:00Z,77,Monday,FALSE,Summer,70
2006,D12,Shooting,2006-07-02T00:00:00Z,90,Sunday,TRUE,Summer,70
2006,D22,Shooting,2006-07-05T00:00:00Z,20,Wednesday,FALSE,Summer,70
2006,D51,Shooting,2006-07-11T00:00:00Z,75,Tuesday,FALSE,Summer,70
2006,D42,Shooting,2006-07-12T00:00:00Z,131,Wednesday,FALSE,Summer,70
2006,D12,Shooting,2006-07-12T00:00:00Z,115,Wednesday,FALSE,Summer,70
2006,D23,Stabbing,2006-07-14T00:00:00Z,1,Friday,FALSE,Summer,70
2006,D54,Stabbing,2006-07-15T00:00:00Z,54,Saturday,TRUE,Summer,70
2006,D52,Shooting,2006-07-17T00:00:00Z,54,Monday,FALSE,Summer,70
2006,D54,Other,2006-06-02T00:00:00Z,66,Friday,FALSE,Summer,70
2006,D42,Other,2006-07-27T00:00:00Z,132,Thursday,FALSE,Summer,70
2006,D11,Other,2006-08-05T00:00:00Z,85,Saturday,TRUE,Summer,70
2006,D52,Stabbing,2006-09-11T00:00:00Z,76,Monday,FALSE,Fall,70
2006,D52,Stabbing,2006-09-11T00:00:00Z,76,Monday,FALSE,Fall,70
2006,D42,Shooting,2006-09-14T00:00:00Z,117,Thursday,FALSE,Fall,70
2006,D43,Other,2006-09-17T00:00:00Z,137,Sunday,TRUE,Fall,70
2006,D14,Shooting,2006-09-17T00:00:00Z,85,Sunday,TRUE,Fall,70
2006,D42,Stabbing,2006-09-17T00:00:00Z,116,Sunday,TRUE,Fall,70
2006,D41,Other,2006-09-21T00:00:00Z,122,Thursday,FALSE,Fall,70
2006,D51,Other,2006-09-22T00:00:00Z,75,Friday,FALSE,Fall,70
2006,D31,Shooting,2006-09-25T00:00:00Z,21,Monday,FALSE,Fall,70
2006,D54,Shooting,2006-10-09T00:00:00Z,43,Monday,FALSE,Fall,70
2006,D41,Other,2006-10-17T00:00:00Z,119,Tuesday,FALSE,Fall,70
2006,D43,Stabbing,2006-10-21T00:00:00Z,135,Saturday,TRUE,Fall,70
2006,D22,Other,2006-10-27T00:00:00Z,16,Friday,FALSE,Fall,70
2006,D51,Stabbing,2006-10-11T00:00:00Z,71,Wednesday,FALSE,Fall,70
2008,D12,Shooting,2008-06-15T00:00:00Z,111,Sunday,TRUE,Summer,70
2006,D54,Stabbing,2006-11-05T01:00:00Z,54,Sunday,TRUE,Fall,70
2008,D41,Other,2008-06-23T00:00:00Z,120,Monday,FALSE,Summer,70
2006,D42,Shooting,2006-11-14T00:00:00Z,132,Tuesday,FALSE,Fall,70
2008,D54,Other,2008-06-22T00:00:00Z,54,Sunday,TRUE,Summer,70
2006,D11,Other,2006-11-25T00:00:00Z,114,Saturday,TRUE,Fall,70
2008,D41,Shooting,2008-07-09T00:00:00Z,119,Wednesday,FALSE,Summer,70
2006,D14,Shooting,2006-12-03T00:00:00Z,77,Sunday,TRUE,Winter,70
2008,D53,Stabbing,2008-07-14T00:00:00Z,97,Monday,FALSE,Summer,70
2006,D42,Other,2006-12-03T00:00:00Z,132,Sunday,TRUE,Winter,70
2008,D43,Shooting,2008-07-17T00:00:00Z,135,Thursday,FALSE,Summer,70
2017,D12,Stabbing,2017-11-14T00:00:00Z,113,Tuesday,FALSE,Fall,65
2006,D51,Other,2006-12-20T00:00:00Z,72,Wednesday,FALSE,Winter,70
2006,D14,Shooting,2006-12-25T00:00:00Z,85,Monday,FALSE,Winter,70
2006,D23,Stabbing,2006-12-26T00:00:00Z,1,Tuesday,FALSE,Winter,70
2006,D31,Shooting,2006-12-27T00:00:00Z,24,Wednesday,FALSE,Winter,70
2006,D22,Other,2006-10-06T00:00:00Z,14,Friday,FALSE,Fall,70
2007,D42,Shooting,2007-01-01T00:00:00Z,132,Monday,FALSE,Winter,86
2007,D54,Shooting,2007-01-11T00:00:00Z,44,Thursday,FALSE,Winter,86
2007,D12,Other,2007-01-11T00:00:00Z,113,Thursday,FALSE,Winter,86
2007,D42,Shooting,2007-01-14T00:00:00Z,128,Sunday,TRUE,Winter,86
2007,D12,Stabbing,2007-01-20T00:00:00Z,111,Saturday,TRUE,Winter,86
2007,D43,Shooting,2007-02-04T00:00:00Z,123,Sunday,TRUE,Winter,86
2007,D31,Stabbing,2007-02-14T00:00:00Z,26,Wednesday,FALSE,Winter,86
2007,D41,Stabbing,2007-03-09T00:00:00Z,120,Friday,FALSE,Spring,86
2007,D31,Shooting,2007-03-15T00:00:00Z,22,Thursday,FALSE,Spring,86
2007,D13,Shooting,2007-03-17T00:00:00Z,107,Saturday,TRUE,Spring,86
2007,D32,Other,2007-03-28T00:00:00Z,51,Wednesday,FALSE,Spring,86
2007,D31,Stabbing,2007-04-02T00:00:00Z,25,Monday,FALSE,Spring,86
2007,D51,Shooting,2007-04-04T00:00:00Z,71,Wednesday,FALSE,Spring,86
2007,D22,Shooting,2007-04-05T00:00:00Z,2,Thursday,FALSE,Spring,86
2007,D43,Other,2007-04-06T00:00:00Z,137,Friday,FALSE,Spring,86
2007,D32,Stabbing,2007-04-09T00:00:00Z,33,Monday,FALSE,Spring,86
2007,D43,Shooting,2007-04-12T00:00:00Z,70,Thursday,FALSE,Spring,86
2007,D41,Stabbing,2007-04-13T00:00:00Z,124,Friday,FALSE,Spring,86
2007,D31,Shooting,2007-04-21T00:00:00Z,26,Saturday,TRUE,Spring,86
2007,D54,Stabbing,2007-04-22T00:00:00Z,68,Sunday,TRUE,Spring,86
2007,D51,Other,2007-04-29T00:00:00Z,76,Sunday,TRUE,Spring,86
2007,D42,Shooting,2007-05-09T00:00:00Z,131,Wednesday,FALSE,Spring,86
2007,D23,Other,2007-05-14T00:00:00Z,5,Monday,FALSE,Spring,86
2007,D53,Shooting,2007-05-18T00:00:00Z,99,Friday,FALSE,Spring,86
2007,D31,Shooting,2007-05-21T00:00:00Z,22,Monday,FALSE,Spring,86
2007,D31,Shooting,2007-05-23T00:00:00Z,42,Wednesday,FALSE,Spring,86
2007,D14,Shooting,2007-05-20T00:00:00Z,78,Sunday,TRUE,Spring,86
2007,D55,Other,2007-05-26T00:00:00Z,77,Saturday,TRUE,Spring,86
2007,D33,Stabbing,2007-06-05T00:00:00Z,45,Tuesday,FALSE,Summer,86
2007,D23,Shooting,2007-06-09T00:00:00Z,2,Saturday,TRUE,Summer,86
2007,D14,Other,2007-05-30T00:00:00Z,78,Wednesday,FALSE,Spring,86
2007,D13,Other,2007-06-17T00:00:00Z,109,Sunday,TRUE,Summer,86
2007,D43,Other,2007-05-08T00:00:00Z,135,Tuesday,FALSE,Spring,86
2007,D42,Stabbing,2007-06-25T00:00:00Z,131,Monday,FALSE,Summer,86
2007,D51,Stabbing,2007-06-29T00:00:00Z,73,Friday,FALSE,Summer,86
2007,D42,Shooting,2007-07-04T00:00:00Z,131,Wednesday,FALSE,Summer,86
2007,D43,Stabbing,2007-07-07T00:00:00Z,136,Saturday,TRUE,Summer,86
2007,D32,Shooting,2007-07-03T00:00:00Z,31,Tuesday,FALSE,Summer,86
2007,D43,Stabbing,2007-07-17T00:00:00Z,137,Tuesday,FALSE,Summer,86
2007,D13,Shooting,2007-07-21T00:00:00Z,107,Saturday,TRUE,Summer,86
2007,D31,Shooting,2007-07-22T00:00:00Z,25,Sunday,TRUE,Summer,86
2007,D51,Shooting,2007-07-22T00:00:00Z,74,Sunday,TRUE,Summer,86
2007,D52,Shooting,2007-07-22T00:00:00Z,77,Sunday,TRUE,Summer,86
2007,D42,Shooting,2007-07-28T00:00:00Z,131,Saturday,TRUE,Summer,86
2007,D11,Other,2007-07-28T00:00:00Z,90,Saturday,TRUE,Summer,86
2007,D23,Shooting,2007-07-30T00:00:00Z,1,Monday,FALSE,Summer,86
2007,D43,Stabbing,2007-07-29T00:00:00Z,138,Sunday,TRUE,Summer,86
2007,D51,Shooting,2007-08-04T00:00:00Z,72,Saturday,TRUE,Summer,86
2007,D14,Stabbing,2007-08-09T00:00:00Z,82,Thursday,FALSE,Summer,86
2007,D53,Stabbing,2007-08-22T00:00:00Z,55,Wednesday,FALSE,Summer,86
2007,D22,Stabbing,2007-02-22T00:00:00Z,14,Thursday,FALSE,Winter,86
2007,D11,Shooting,2007-08-26T00:00:00Z,121,Sunday,TRUE,Summer,86
2007,D41,Other,2007-08-22T00:00:00Z,123,Wednesday,FALSE,Summer,86
2007,D42,Other,2007-08-31T00:00:00Z,129,Friday,FALSE,Summer,86
2007,D41,Stabbing,2007-09-11T00:00:00Z,126,Tuesday,FALSE,Fall,86
2007,D13,Other,2007-09-07T00:00:00Z,107,Friday,FALSE,Fall,86
2007,D31,Shooting,2007-08-16T00:00:00Z,24,Thursday,FALSE,Summer,86
2007,D31,Other,2007-09-11T00:00:00Z,113,Tuesday,FALSE,Fall,86
2007,D52,Shooting,2007-09-19T00:00:00Z,76,Wednesday,FALSE,Fall,86
2007,D33,Other,2007-09-25T00:00:00Z,45,Tuesday,FALSE,Fall,86
2007,D31,Shooting,2007-09-28T00:00:00Z,25,Friday,FALSE,Fall,86
2007,D31,Stabbing,2007-10-02T00:00:00Z,26,Tuesday,FALSE,Fall,86
2007,D12,Shooting,2007-10-06T00:00:00Z,111,Saturday,TRUE,Fall,86
2007,D13,Shooting,2007-10-08T00:00:00Z,94,Monday,FALSE,Fall,86
2007,D31,Shooting,2007-10-09T00:00:00Z,25,Tuesday,FALSE,Fall,86
2007,D41,Shooting,2007-10-14T00:00:00Z,119,Sunday,TRUE,Fall,86
2007,D33,Other,2007-10-18T00:00:00Z,48,Thursday,FALSE,Fall,86
2007,D55,Shooting,2007-10-21T00:00:00Z,68,Sunday,TRUE,Fall,86
2007,D22,Shooting,2007-10-27T00:00:00Z,14,Saturday,TRUE,Fall,86
2007,D41,Other,2007-09-01T00:00:00Z,120,Saturday,TRUE,Fall,86
2007,D31,Stabbing,2007-11-03T00:00:00Z,25,Saturday,TRUE,Fall,86
2007,D51,Shooting,2007-11-06T00:00:00Z,73,Tuesday,FALSE,Fall,86
2007,D42,Shooting,2007-11-23T00:00:00Z,118,Friday,FALSE,Fall,86
2007,D42,Shooting,2007-11-23T00:00:00Z,132,Friday,FALSE,Fall,86
2007,D54,Stabbing,2007-11-23T00:00:00Z,54,Friday,FALSE,Fall,86
2007,D31,Shooting,2007-11-25T00:00:00Z,24,Sunday,TRUE,Fall,86
2007,D43,Shooting,2007-11-28T00:00:00Z,135,Wednesday,FALSE,Fall,86
2007,D42,Shooting,2007-12-02T00:00:00Z,132,Sunday,TRUE,Winter,86
2007,D42,Shooting,2007-12-14T00:00:00Z,131,Friday,FALSE,Winter,86
2007,D51,Shooting,2007-12-23T00:00:00Z,72,Sunday,TRUE,Winter,86
2007,D23,Stabbing,2007-12-25T00:00:00Z,2,Tuesday,FALSE,Winter,86
2007,D43,Stabbing,2007-12-01T00:00:00Z,127,Saturday,TRUE,Winter,86
2007,D51,Other,2007-02-11T00:00:00Z,77,Sunday,TRUE,Winter,86
2008,D54,Stabbing,2008-01-01T00:00:00Z,54,Tuesday,FALSE,Winter,70
2008,D51,Shooting,2008-01-12T00:00:00Z,76,Saturday,TRUE,Winter,70
2008,D55,Shooting,2008-01-17T00:00:00Z,70,Thursday,FALSE,Winter,70
2008,D31,Shooting,2008-01-22T00:00:00Z,26,Tuesday,FALSE,Winter,70
2008,D43,Shooting,2008-02-01T00:00:00Z,138,Friday,FALSE,Winter,70
2006,D42,Shooting,2006-07-12T00:00:00Z,131,Wednesday,FALSE,Summer,70
2008,D42,Shooting,2008-07-19T00:00:00Z,131,Saturday,TRUE,Summer,70
2011,D41,Other,2011-10-17T00:00:00Z,120,Monday,FALSE,Fall,51
2017,D42,Shooting,2017-11-21T00:00:00Z,131,Tuesday,FALSE,Fall,65
2008,D22,Shooting,2008-07-20T00:00:00Z,20,Sunday,TRUE,Summer,70
2011,D14,Other,2011-10-07T00:00:00Z,84,Friday,FALSE,Fall,51
2008,D22,Shooting,2008-07-20T00:00:00Z,20,Sunday,TRUE,Summer,70
2017,D43,Shooting,2017-12-04T00:00:00Z,139,Monday,FALSE,Winter,65
2013,D31,Shooting,2013-02-24T00:00:00Z,21,Sunday,TRUE,Winter,57
2008,D22,Shooting,2008-07-20T00:00:00Z,20,Sunday,TRUE,Summer,70
2017,D51,Other,2017-11-29T00:00:00Z,75,Wednesday,FALSE,Fall,65
2013,D32,Shooting,2013-06-16T00:00:00Z,51,Sunday,TRUE,Summer,57
2007,D23,Stabbing,2007-12-25T00:00:00Z,2,Tuesday,FALSE,Winter,86
2017,D43,Other,2017-12-06T00:00:00Z,133,Wednesday,FALSE,Winter,65
2013,D23,Shooting,2013-11-24T00:00:00Z,2,Sunday,TRUE,Fall,57
2007,D42,Stabbing,2007-06-25T00:00:00Z,131,Monday,FALSE,Summer,86
2017,D51,Shooting,2017-11-13T00:00:00Z,73,Monday,FALSE,Fall,65
2009,D12,Other,2009-05-20T00:00:00Z,111,Wednesday,FALSE,Spring,62
2007,D42,Shooting,2007-07-04T00:00:00Z,131,Wednesday,FALSE,Summer,86
2017,D42,Other,2017-12-12T00:00:00Z,132,Tuesday,FALSE,Winter,65
2014,D53,Stabbing,2014-11-29T00:00:00Z,55,Saturday,TRUE,Fall,58
2008,D31,Shooting,2008-07-26T00:00:00Z,23,Saturday,TRUE,Summer,70
2017,D51,Shooting,2017-12-16T00:00:00Z,77,Saturday,TRUE,Winter,65
2014,D53,Stabbing,2014-11-29T00:00:00Z,55,Saturday,TRUE,Fall,58
2008,D12,Shooting,2008-07-27T00:00:00Z,110,Sunday,TRUE,Summer,70
2018,D23,Other,2018-01-03T00:00:00Z,7,Wednesday,FALSE,Winter,97
2014,D53,Stabbing,2014-11-29T00:00:00Z,55,Saturday,TRUE,Fall,58
2008,D51,Stabbing,2008-08-02T00:00:00Z,73,Saturday,TRUE,Summer,70
2018,D23,Shooting,2018-01-09T00:00:00Z,8,Tuesday,FALSE,Winter,97
2014,D52,Shooting,2014-11-16T00:00:00Z,76,Sunday,TRUE,Fall,58
2008,D14,Other,2008-08-03T00:00:00Z,86,Sunday,TRUE,Summer,70
2004,D31,Stabbing,2004-02-20T00:00:00Z,26,Friday,FALSE,Winter,64
2014,D51,Stabbing,2014-12-01T00:00:00Z,71,Monday,FALSE,Winter,58
2008,D55,Stabbing,2008-08-03T00:00:00Z,64,Sunday,TRUE,Summer,70
2018,D22,Shooting,2018-01-19T00:00:00Z,11,Friday,FALSE,Winter,97
2014,D41,Stabbing,2014-12-04T00:00:00Z,127,Thursday,FALSE,Winter,58
2008,D42,Shooting,2008-08-10T00:00:00Z,128,Sunday,TRUE,Summer,70
2018,D22,Shooting,2018-01-19T00:00:00Z,11,Friday,FALSE,Winter,97
2014,D11,Stabbing,2014-12-09T00:00:00Z,88,Tuesday,FALSE,Winter,58
